year,start_date,end_date,grid_x,grid_y,sample_step_minutes,x_index,y_index,x_ft,y_ft,annual_sun_hours,avg_daily_sun_hours
2026,2026-01-01,2026-12-31,60,108,15,30,23,0.125,-7.625,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,31,23,0.375,-7.625,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,32,23,0.625,-7.625,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,33,23,0.875,-7.625,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,34,23,1.125,-7.625,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,35,23,1.375,-7.625,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,36,23,1.625,-7.625,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,37,23,1.875,-7.625,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,38,23,2.125,-7.625,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,39,23,2.375,-7.625,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,40,23,2.625,-7.625,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,41,23,2.875,-7.625,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,42,23,3.125,-7.625,120.25,0.329
2026,2026-01-01,2026-12-31,60,108,15,43,23,3.375,-7.625,146.50,0.401
2026,2026-01-01,2026-12-31,60,108,15,44,23,3.625,-7.625,173.25,0.475
2026,2026-01-01,2026-12-31,60,108,15,45,23,3.875,-7.625,202.25,0.554
2026,2026-01-01,2026-12-31,60,108,15,46,23,4.125,-7.625,226.75,0.621
2026,2026-01-01,2026-12-31,60,108,15,47,23,4.375,-7.625,245.00,0.671
2026,2026-01-01,2026-12-31,60,108,15,48,23,4.625,-7.625,266.75,0.731
2026,2026-01-01,2026-12-31,60,108,15,49,23,4.875,-7.625,288.75,0.791
2026,2026-01-01,2026-12-31,60,108,15,50,23,5.125,-7.625,310.50,0.851
2026,2026-01-01,2026-12-31,60,108,15,51,23,5.375,-7.625,307.75,0.843
2026,2026-01-01,2026-12-31,60,108,15,52,23,5.625,-7.625,304.00,0.833
2026,2026-01-01,2026-12-31,60,108,15,53,23,5.875,-7.625,303.50,0.832
2026,2026-01-01,2026-12-31,60,108,15,54,23,6.125,-7.625,302.00,0.827
2026,2026-01-01,2026-12-31,60,108,15,55,23,6.375,-7.625,303.00,0.830
2026,2026-01-01,2026-12-31,60,108,15,56,23,6.625,-7.625,294.75,0.808
2026,2026-01-01,2026-12-31,60,108,15,57,23,6.875,-7.625,296.25,0.812
2026,2026-01-01,2026-12-31,60,108,15,58,23,7.125,-7.625,290.75,0.797
2026,2026-01-01,2026-12-31,60,108,15,59,23,7.375,-7.625,293.25,0.803
2026,2026-01-01,2026-12-31,60,108,15,0,24,-7.375,-7.375,290.00,0.795
2026,2026-01-01,2026-12-31,60,108,15,1,24,-7.125,-7.375,291.25,0.798
2026,2026-01-01,2026-12-31,60,108,15,2,24,-6.875,-7.375,296.00,0.811
2026,2026-01-01,2026-12-31,60,108,15,3,24,-6.625,-7.375,297.75,0.816
2026,2026-01-01,2026-12-31,60,108,15,4,24,-6.375,-7.375,302.75,0.829
2026,2026-01-01,2026-12-31,60,108,15,5,24,-6.125,-7.375,304.50,0.834
2026,2026-01-01,2026-12-31,60,108,15,6,24,-5.875,-7.375,303.50,0.832
2026,2026-01-01,2026-12-31,60,108,15,7,24,-5.625,-7.375,308.25,0.845
2026,2026-01-01,2026-12-31,60,108,15,8,24,-5.375,-7.375,296.50,0.812
2026,2026-01-01,2026-12-31,60,108,15,9,24,-5.125,-7.375,280.25,0.768
2026,2026-01-01,2026-12-31,60,108,15,10,24,-4.875,-7.375,266.75,0.731
2026,2026-01-01,2026-12-31,60,108,15,11,24,-4.625,-7.375,247.75,0.679
2026,2026-01-01,2026-12-31,60,108,15,12,24,-4.375,-7.375,230.75,0.632
2026,2026-01-01,2026-12-31,60,108,15,13,24,-4.125,-7.375,207.25,0.568
2026,2026-01-01,2026-12-31,60,108,15,14,24,-3.875,-7.375,183.00,0.501
2026,2026-01-01,2026-12-31,60,108,15,15,24,-3.625,-7.375,159.75,0.438
2026,2026-01-01,2026-12-31,60,108,15,16,24,-3.375,-7.375,140.25,0.384
2026,2026-01-01,2026-12-31,60,108,15,17,24,-3.125,-7.375,119.50,0.327
2026,2026-01-01,2026-12-31,60,108,15,18,24,-2.875,-7.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,19,24,-2.625,-7.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,20,24,-2.375,-7.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,21,24,-2.125,-7.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,22,24,-1.875,-7.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,23,24,-1.625,-7.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,24,24,-1.375,-7.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,25,24,-1.125,-7.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,26,24,-0.875,-7.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,27,24,-0.625,-7.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,28,24,-0.375,-7.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,29,24,-0.125,-7.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,30,24,0.125,-7.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,31,24,0.375,-7.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,32,24,0.625,-7.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,33,24,0.875,-7.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,34,24,1.125,-7.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,35,24,1.375,-7.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,36,24,1.625,-7.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,37,24,1.875,-7.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,38,24,2.125,-7.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,39,24,2.375,-7.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,40,24,2.625,-7.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,41,24,2.875,-7.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,42,24,3.125,-7.375,114.75,0.314
2026,2026-01-01,2026-12-31,60,108,15,43,24,3.375,-7.375,141.75,0.388
2026,2026-01-01,2026-12-31,60,108,15,44,24,3.625,-7.375,168.00,0.460
2026,2026-01-01,2026-12-31,60,108,15,45,24,3.875,-7.375,193.00,0.529
2026,2026-01-01,2026-12-31,60,108,15,46,24,4.125,-7.375,210.25,0.576
2026,2026-01-01,2026-12-31,60,108,15,47,24,4.375,-7.375,227.25,0.623
2026,2026-01-01,2026-12-31,60,108,15,48,24,4.625,-7.375,244.75,0.671
2026,2026-01-01,2026-12-31,60,108,15,49,24,4.875,-7.375,265.50,0.727
2026,2026-01-01,2026-12-31,60,108,15,50,24,5.125,-7.375,285.50,0.782
2026,2026-01-01,2026-12-31,60,108,15,51,24,5.375,-7.375,297.00,0.814
2026,2026-01-01,2026-12-31,60,108,15,52,24,5.625,-7.375,305.25,0.836
2026,2026-01-01,2026-12-31,60,108,15,53,24,5.875,-7.375,304.75,0.835
2026,2026-01-01,2026-12-31,60,108,15,54,24,6.125,-7.375,301.25,0.825
2026,2026-01-01,2026-12-31,60,108,15,55,24,6.375,-7.375,300.25,0.823
2026,2026-01-01,2026-12-31,60,108,15,56,24,6.625,-7.375,294.25,0.806
2026,2026-01-01,2026-12-31,60,108,15,57,24,6.875,-7.375,294.00,0.805
2026,2026-01-01,2026-12-31,60,108,15,58,24,7.125,-7.375,289.00,0.792
2026,2026-01-01,2026-12-31,60,108,15,59,24,7.375,-7.375,295.75,0.810
2026,2026-01-01,2026-12-31,60,108,15,0,25,-7.375,-7.125,292.50,0.801
2026,2026-01-01,2026-12-31,60,108,15,1,25,-7.125,-7.125,293.50,0.804
2026,2026-01-01,2026-12-31,60,108,15,2,25,-6.875,-7.125,297.25,0.814
2026,2026-01-01,2026-12-31,60,108,15,3,25,-6.625,-7.125,300.75,0.824
2026,2026-01-01,2026-12-31,60,108,15,4,25,-6.375,-7.125,303.00,0.830
2026,2026-01-01,2026-12-31,60,108,15,5,25,-6.125,-7.125,301.75,0.827
2026,2026-01-01,2026-12-31,60,108,15,6,25,-5.875,-7.125,300.00,0.822
2026,2026-01-01,2026-12-31,60,108,15,7,25,-5.625,-7.125,297.25,0.814
2026,2026-01-01,2026-12-31,60,108,15,8,25,-5.375,-7.125,288.00,0.789
2026,2026-01-01,2026-12-31,60,108,15,9,25,-5.125,-7.125,272.75,0.747
2026,2026-01-01,2026-12-31,60,108,15,10,25,-4.875,-7.125,253.50,0.695
2026,2026-01-01,2026-12-31,60,108,15,11,25,-4.625,-7.125,235.25,0.645
2026,2026-01-01,2026-12-31,60,108,15,12,25,-4.375,-7.125,222.75,0.610
2026,2026-01-01,2026-12-31,60,108,15,13,25,-4.125,-7.125,200.75,0.550
2026,2026-01-01,2026-12-31,60,108,15,14,25,-3.875,-7.125,177.50,0.486
2026,2026-01-01,2026-12-31,60,108,15,15,25,-3.625,-7.125,155.00,0.425
2026,2026-01-01,2026-12-31,60,108,15,16,25,-3.375,-7.125,135.25,0.371
2026,2026-01-01,2026-12-31,60,108,15,17,25,-3.125,-7.125,120.50,0.330
2026,2026-01-01,2026-12-31,60,108,15,18,25,-2.875,-7.125,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,19,25,-2.625,-7.125,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,20,25,-2.375,-7.125,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,21,25,-2.125,-7.125,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,22,25,-1.875,-7.125,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,23,25,-1.625,-7.125,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,24,25,-1.375,-7.125,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,25,25,-1.125,-7.125,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,26,25,-0.875,-7.125,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,27,25,-0.625,-7.125,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,28,25,-0.375,-7.125,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,29,25,-0.125,-7.125,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,30,25,0.125,-7.125,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,31,25,0.375,-7.125,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,32,25,0.625,-7.125,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,33,25,0.875,-7.125,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,34,25,1.125,-7.125,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,35,25,1.375,-7.125,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,36,25,1.625,-7.125,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,37,25,1.875,-7.125,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,38,25,2.125,-7.125,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,39,25,2.375,-7.125,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,40,25,2.625,-7.125,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,41,25,2.875,-7.125,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,42,25,3.125,-7.125,111.75,0.306
2026,2026-01-01,2026-12-31,60,108,15,43,25,3.375,-7.125,135.75,0.372
2026,2026-01-01,2026-12-31,60,108,15,44,25,3.625,-7.125,158.75,0.435
2026,2026-01-01,2026-12-31,60,108,15,45,25,3.875,-7.125,182.75,0.501
2026,2026-01-01,2026-12-31,60,108,15,46,25,4.125,-7.125,195.25,0.535
2026,2026-01-01,2026-12-31,60,108,15,47,25,4.375,-7.125,215.00,0.589
2026,2026-01-01,2026-12-31,60,108,15,48,25,4.625,-7.125,233.25,0.639
2026,2026-01-01,2026-12-31,60,108,15,49,25,4.875,-7.125,256.50,0.703
2026,2026-01-01,2026-12-31,60,108,15,50,25,5.125,-7.125,275.25,0.754
2026,2026-01-01,2026-12-31,60,108,15,51,25,5.375,-7.125,287.75,0.788
2026,2026-01-01,2026-12-31,60,108,15,52,25,5.625,-7.125,296.75,0.813
2026,2026-01-01,2026-12-31,60,108,15,53,25,5.875,-7.125,303.50,0.832
2026,2026-01-01,2026-12-31,60,108,15,54,25,6.125,-7.125,303.25,0.831
2026,2026-01-01,2026-12-31,60,108,15,55,25,6.375,-7.125,300.00,0.822
2026,2026-01-01,2026-12-31,60,108,15,56,25,6.625,-7.125,295.50,0.810
2026,2026-01-01,2026-12-31,60,108,15,57,25,6.875,-7.125,295.25,0.809
2026,2026-01-01,2026-12-31,60,108,15,58,25,7.125,-7.125,289.25,0.792
2026,2026-01-01,2026-12-31,60,108,15,59,25,7.375,-7.125,293.00,0.803
2026,2026-01-01,2026-12-31,60,108,15,0,26,-7.375,-6.875,294.75,0.808
2026,2026-01-01,2026-12-31,60,108,15,1,26,-7.125,-6.875,295.75,0.810
2026,2026-01-01,2026-12-31,60,108,15,2,26,-6.875,-6.875,299.25,0.820
2026,2026-01-01,2026-12-31,60,108,15,3,26,-6.625,-6.875,299.25,0.820
2026,2026-01-01,2026-12-31,60,108,15,4,26,-6.375,-6.875,301.00,0.825
2026,2026-01-01,2026-12-31,60,108,15,5,26,-6.125,-6.875,297.50,0.815
2026,2026-01-01,2026-12-31,60,108,15,6,26,-5.875,-6.875,293.25,0.803
2026,2026-01-01,2026-12-31,60,108,15,7,26,-5.625,-6.875,295.25,0.809
2026,2026-01-01,2026-12-31,60,108,15,8,26,-5.375,-6.875,282.50,0.774
2026,2026-01-01,2026-12-31,60,108,15,9,26,-5.125,-6.875,269.75,0.739
2026,2026-01-01,2026-12-31,60,108,15,10,26,-4.875,-6.875,251.25,0.688
2026,2026-01-01,2026-12-31,60,108,15,11,26,-4.625,-6.875,231.00,0.633
2026,2026-01-01,2026-12-31,60,108,15,12,26,-4.375,-6.875,216.50,0.593
2026,2026-01-01,2026-12-31,60,108,15,13,26,-4.125,-6.875,195.75,0.536
2026,2026-01-01,2026-12-31,60,108,15,14,26,-3.875,-6.875,174.50,0.478
2026,2026-01-01,2026-12-31,60,108,15,15,26,-3.625,-6.875,152.00,0.416
2026,2026-01-01,2026-12-31,60,108,15,16,26,-3.375,-6.875,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,17,26,-3.125,-6.875,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,18,26,-2.875,-6.875,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,19,26,-2.625,-6.875,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,20,26,-2.375,-6.875,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,21,26,-2.125,-6.875,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,22,26,-1.875,-6.875,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,23,26,-1.625,-6.875,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,24,26,-1.375,-6.875,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,25,26,-1.125,-6.875,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,26,26,-0.875,-6.875,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,27,26,-0.625,-6.875,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,28,26,-0.375,-6.875,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,29,26,-0.125,-6.875,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,30,26,0.125,-6.875,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,31,26,0.375,-6.875,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,32,26,0.625,-6.875,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,33,26,0.875,-6.875,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,34,26,1.125,-6.875,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,35,26,1.375,-6.875,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,36,26,1.625,-6.875,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,37,26,1.875,-6.875,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,38,26,2.125,-6.875,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,39,26,2.375,-6.875,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,40,26,2.625,-6.875,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,41,26,2.875,-6.875,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,42,26,3.125,-6.875,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,43,26,3.375,-6.875,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,44,26,3.625,-6.875,158.00,0.433
2026,2026-01-01,2026-12-31,60,108,15,45,26,3.875,-6.875,175.75,0.482
2026,2026-01-01,2026-12-31,60,108,15,46,26,4.125,-6.875,194.75,0.534
2026,2026-01-01,2026-12-31,60,108,15,47,26,4.375,-6.875,211.25,0.579
2026,2026-01-01,2026-12-31,60,108,15,48,26,4.625,-6.875,229.50,0.629
2026,2026-01-01,2026-12-31,60,108,15,49,26,4.875,-6.875,250.75,0.687
2026,2026-01-01,2026-12-31,60,108,15,50,26,5.125,-6.875,268.00,0.734
2026,2026-01-01,2026-12-31,60,108,15,51,26,5.375,-6.875,281.00,0.770
2026,2026-01-01,2026-12-31,60,108,15,52,26,5.625,-6.875,290.50,0.796
2026,2026-01-01,2026-12-31,60,108,15,53,26,5.875,-6.875,301.25,0.825
2026,2026-01-01,2026-12-31,60,108,15,54,26,6.125,-6.875,302.50,0.829
2026,2026-01-01,2026-12-31,60,108,15,55,26,6.375,-6.875,300.50,0.823
2026,2026-01-01,2026-12-31,60,108,15,56,26,6.625,-6.875,297.50,0.815
2026,2026-01-01,2026-12-31,60,108,15,57,26,6.875,-6.875,297.25,0.814
2026,2026-01-01,2026-12-31,60,108,15,58,26,7.125,-6.875,290.75,0.797
2026,2026-01-01,2026-12-31,60,108,15,59,26,7.375,-6.875,294.00,0.805
2026,2026-01-01,2026-12-31,60,108,15,0,27,-7.375,-6.625,297.00,0.814
2026,2026-01-01,2026-12-31,60,108,15,1,27,-7.125,-6.625,294.00,0.805
2026,2026-01-01,2026-12-31,60,108,15,2,27,-6.875,-6.625,296.00,0.811
2026,2026-01-01,2026-12-31,60,108,15,3,27,-6.625,-6.625,298.00,0.816
2026,2026-01-01,2026-12-31,60,108,15,4,27,-6.375,-6.625,298.25,0.817
2026,2026-01-01,2026-12-31,60,108,15,5,27,-6.125,-6.625,295.75,0.810
2026,2026-01-01,2026-12-31,60,108,15,6,27,-5.875,-6.625,291.00,0.797
2026,2026-01-01,2026-12-31,60,108,15,7,27,-5.625,-6.625,289.50,0.793
2026,2026-01-01,2026-12-31,60,108,15,8,27,-5.375,-6.625,281.75,0.772
2026,2026-01-01,2026-12-31,60,108,15,9,27,-5.125,-6.625,269.00,0.737
2026,2026-01-01,2026-12-31,60,108,15,10,27,-4.875,-6.625,250.50,0.686
2026,2026-01-01,2026-12-31,60,108,15,11,27,-4.625,-6.625,232.00,0.636
2026,2026-01-01,2026-12-31,60,108,15,12,27,-4.375,-6.625,212.00,0.581
2026,2026-01-01,2026-12-31,60,108,15,13,27,-4.125,-6.625,195.75,0.536
2026,2026-01-01,2026-12-31,60,108,15,14,27,-3.875,-6.625,174.00,0.477
2026,2026-01-01,2026-12-31,60,108,15,15,27,-3.625,-6.625,152.00,0.416
2026,2026-01-01,2026-12-31,60,108,15,16,27,-3.375,-6.625,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,17,27,-3.125,-6.625,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,18,27,-2.875,-6.625,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,19,27,-2.625,-6.625,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,20,27,-2.375,-6.625,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,21,27,-2.125,-6.625,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,22,27,-1.875,-6.625,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,23,27,-1.625,-6.625,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,24,27,-1.375,-6.625,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,25,27,-1.125,-6.625,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,26,27,-0.875,-6.625,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,27,27,-0.625,-6.625,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,28,27,-0.375,-6.625,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,29,27,-0.125,-6.625,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,30,27,0.125,-6.625,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,31,27,0.375,-6.625,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,32,27,0.625,-6.625,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,33,27,0.875,-6.625,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,34,27,1.125,-6.625,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,35,27,1.375,-6.625,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,36,27,1.625,-6.625,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,37,27,1.875,-6.625,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,38,27,2.125,-6.625,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,39,27,2.375,-6.625,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,40,27,2.625,-6.625,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,41,27,2.875,-6.625,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,42,27,3.125,-6.625,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,43,27,3.375,-6.625,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,44,27,3.625,-6.625,158.50,0.434
2026,2026-01-01,2026-12-31,60,108,15,45,27,3.875,-6.625,175.25,0.480
2026,2026-01-01,2026-12-31,60,108,15,46,27,4.125,-6.625,192.25,0.527
2026,2026-01-01,2026-12-31,60,108,15,47,27,4.375,-6.625,211.25,0.579
2026,2026-01-01,2026-12-31,60,108,15,48,27,4.625,-6.625,229.75,0.629
2026,2026-01-01,2026-12-31,60,108,15,49,27,4.875,-6.625,252.75,0.692
2026,2026-01-01,2026-12-31,60,108,15,50,27,5.125,-6.625,267.50,0.733
2026,2026-01-01,2026-12-31,60,108,15,51,27,5.375,-6.625,280.00,0.767
2026,2026-01-01,2026-12-31,60,108,15,52,27,5.625,-6.625,288.25,0.790
2026,2026-01-01,2026-12-31,60,108,15,53,27,5.875,-6.625,296.75,0.813
2026,2026-01-01,2026-12-31,60,108,15,54,27,6.125,-6.625,303.25,0.831
2026,2026-01-01,2026-12-31,60,108,15,55,27,6.375,-6.625,300.25,0.823
2026,2026-01-01,2026-12-31,60,108,15,56,27,6.625,-6.625,299.00,0.819
2026,2026-01-01,2026-12-31,60,108,15,57,27,6.875,-6.625,299.25,0.820
2026,2026-01-01,2026-12-31,60,108,15,58,27,7.125,-6.625,292.75,0.802
2026,2026-01-01,2026-12-31,60,108,15,59,27,7.375,-6.625,295.75,0.810
2026,2026-01-01,2026-12-31,60,108,15,0,28,-7.375,-6.375,294.50,0.807
2026,2026-01-01,2026-12-31,60,108,15,1,28,-7.125,-6.375,294.25,0.806
2026,2026-01-01,2026-12-31,60,108,15,2,28,-6.875,-6.375,294.75,0.808
2026,2026-01-01,2026-12-31,60,108,15,3,28,-6.625,-6.375,297.50,0.815
2026,2026-01-01,2026-12-31,60,108,15,4,28,-6.375,-6.375,298.25,0.817
2026,2026-01-01,2026-12-31,60,108,15,5,28,-6.125,-6.375,297.75,0.816
2026,2026-01-01,2026-12-31,60,108,15,6,28,-5.875,-6.375,293.25,0.803
2026,2026-01-01,2026-12-31,60,108,15,7,28,-5.625,-6.375,292.75,0.802
2026,2026-01-01,2026-12-31,60,108,15,8,28,-5.375,-6.375,285.25,0.782
2026,2026-01-01,2026-12-31,60,108,15,9,28,-5.125,-6.375,272.75,0.747
2026,2026-01-01,2026-12-31,60,108,15,10,28,-4.875,-6.375,254.75,0.698
2026,2026-01-01,2026-12-31,60,108,15,11,28,-4.625,-6.375,233.50,0.640
2026,2026-01-01,2026-12-31,60,108,15,12,28,-4.375,-6.375,212.50,0.582
2026,2026-01-01,2026-12-31,60,108,15,13,28,-4.125,-6.375,197.50,0.541
2026,2026-01-01,2026-12-31,60,108,15,14,28,-3.875,-6.375,175.00,0.479
2026,2026-01-01,2026-12-31,60,108,15,15,28,-3.625,-6.375,133.50,0.366
2026,2026-01-01,2026-12-31,60,108,15,16,28,-3.375,-6.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,17,28,-3.125,-6.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,18,28,-2.875,-6.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,19,28,-2.625,-6.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,20,28,-2.375,-6.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,21,28,-2.125,-6.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,22,28,-1.875,-6.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,23,28,-1.625,-6.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,24,28,-1.375,-6.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,25,28,-1.125,-6.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,26,28,-0.875,-6.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,27,28,-0.625,-6.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,28,28,-0.375,-6.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,29,28,-0.125,-6.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,30,28,0.125,-6.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,31,28,0.375,-6.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,32,28,0.625,-6.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,33,28,0.875,-6.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,34,28,1.125,-6.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,35,28,1.375,-6.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,36,28,1.625,-6.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,37,28,1.875,-6.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,38,28,2.125,-6.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,39,28,2.375,-6.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,40,28,2.625,-6.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,41,28,2.875,-6.375,0.00,0.000
2026,2026-01-01,2026-12-31,60,108,15,42,28,3.125,-6.375,0.00,0.000
